Villanueva, Julio R.	Villanueva, Julio R.	http://datos.bne.es/resource/XX1091475	http://viaf.org/viaf/33042321	http://d-nb.info/gnd/128173017
Rodríguez Villanueva, Julio	Villanueva, Julio R.	http://datos.bne.es/resource/XX1091475	http://viaf.org/viaf/33042321	http://d-nb.info/gnd/128173017
Vitalis, Franc. Ants.	Vitalis, Franc. Ants.	http://datos.bne.es/resource/XX1765206
Viane, A.	Viane, A.	http://datos.bne.es/resource/XX1748888
Vielberg, Meinolf	Vielberg, Meinolf	http://datos.bne.es/resource/XX1723948	http://viaf.org/viaf/12335105	http://d-nb.info/gnd/111237319
Valls Parellada, Jerónimo	Valls Parellada, Jerónimo	http://datos.bne.es/resource/XX1058326	http://viaf.org/viaf/86664188
Vázquez Abeledo, Manuel	Vázquez Abeledo, Manuel	http://datos.bne.es/resource/XX1344226	http://viaf.org/viaf/87117579
Världskriget, Andra	Världskriget, Andra	http://datos.bne.es/resource/XX1147507
Verjano Díaz, Francisco	Verjano Díaz, Francisco	http://datos.bne.es/resource/XX861328
Vallés, Carlos G.	Vallés, Carlos G.	http://datos.bne.es/resource/XX1147501	http://viaf.org/viaf/49510272	http://d-nb.info/gnd/119528088
González Vallés, Carlos	Vallés, Carlos G.	http://datos.bne.es/resource/XX1147501	http://viaf.org/viaf/49510272	http://d-nb.info/gnd/119528088
Verger Maestre, Catalina	Verger Maestre, Catalina	http://datos.bne.es/resource/XX1456836
Verbrugge, Jacob	Verbrugge, Jacob	http://datos.bne.es/resource/XX1765213
Villa Jimenez, Joaquín	Villa Jimenez, Joaquín	http://datos.bne.es/resource/XX1153302
Vicente García, Santiago	Vicente García, Santiago	http://datos.bne.es/resource/XX1316055	http://viaf.org/viaf/87088371
García, Santiago Vicente	Vicente García, Santiago	http://datos.bne.es/resource/XX1316055	http://viaf.org/viaf/87088371
Valls Gorina, Manuel	Valls Gorina, Manuel	http://datos.bne.es/resource/XX1108246	http://viaf.org/viaf/34637560	http://d-nb.info/gnd/135236029	http://dbpedia.org/resource/Manuel_Valls_(composer)
Valls, Manuel	Valls Gorina, Manuel	http://datos.bne.es/resource/XX1108246	http://viaf.org/viaf/34637560	http://d-nb.info/gnd/135236029	http://dbpedia.org/resource/Manuel_Valls_(composer)
Valls i Gorina, Manuel	Valls Gorina, Manuel	http://datos.bne.es/resource/XX1108246	http://viaf.org/viaf/34637560	http://d-nb.info/gnd/135236029	http://dbpedia.org/resource/Manuel_Valls_(composer)
Villa Otero, Elisa	Villa Otero, Elisa	http://datos.bne.es/resource/XX1153304	http://viaf.org/viaf/46021372
Valls Montserrat, Ramona	Valls Montserrat, Ramona	http://datos.bne.es/resource/XX1008063	http://viaf.org/viaf/86538314
Valls i Montserrat, Ramona	Valls Montserrat, Ramona	http://datos.bne.es/resource/XX1008063	http://viaf.org/viaf/86538314
Vercellonus, Jacobus	Vercellonus, Jacobus	http://datos.bne.es/resource/XX1765214
Verbezius, David	Verbezius, David	http://datos.bne.es/resource/XX1765211
Vezzalmi, Grivilio	Vezzalmi, Grivilio	http://datos.bne.es/resource/XX1353155
Venturi, Adolfo	Venturi, Adolfo	http://datos.bne.es/resource/XX1306503
Villegas Ruiz, Manuel	Villegas Ruiz, Manuel	http://datos.bne.es/resource/XX829936	http://viaf.org/viaf/64183442
Vittorini, Elio	Vittorini, Elio	http://datos.bne.es/resource/XX853971	http://viaf.org/viaf/27072824	http://libris.kb.se/resource/auth/225681	http://d-nb.info/gnd/11876876X	http://www.idref.fr/027188671/id	http://dbpedia.org/resource/Elio_Vittorini
Valdés Montes, Francisco	Valdés Montes, Francisco	http://datos.bne.es/resource/XX1028334	http://viaf.org/viaf/86590786
Villegas Guillén, Salvador	Villegas Guillén, Salvador	http://datos.bne.es/resource/XX847940	http://viaf.org/viaf/169398729
Villegas, S.	Villegas Guillén, Salvador	http://datos.bne.es/resource/XX847940	http://viaf.org/viaf/169398729
Villegas, Salvador	Villegas Guillén, Salvador	http://datos.bne.es/resource/XX847940	http://viaf.org/viaf/169398729
Varela Franco, Miguel María	Varela Franco, Miguel María	http://datos.bne.es/resource/XX847941
Varo Baena, Antonio	Varo Baena, Antonio	http://datos.bne.es/resource/XX1417088	http://viaf.org/viaf/87175955
