Woodhall	Woodhall, Maureen	http://datos.bne.es/resource/XX1094866	http://viaf.org/viaf/51838016	http://d-nb.info/gnd/128195215
White, Eric Wyndham	White, Eric Wyndham	http://datos.bne.es/resource/XX1201366
Wang, Qiaolong	Wang, Qiaolong	http://datos.bne.es/resource/XX1532262
Werdet, Edmond	Werdet, Edmond	http://datos.bne.es/resource/XX847093	http://viaf.org/viaf/34820034	http://d-nb.info/gnd/101387474
Werdet, Edmundo	Werdet, Edmond	http://datos.bne.es/resource/XX847093	http://viaf.org/viaf/34820034	http://d-nb.info/gnd/101387474
Walsh, James	Walsh, James	http://datos.bne.es/resource/XX1157045
Walsh, Helen	Walsh, Helen	http://datos.bne.es/resource/XX1157044
Wightman, David	Wightman, David	http://datos.bne.es/resource/XX1495131
Wegrayn, Constantino	Wegrayn, Constantino	http://datos.bne.es/resource/XX1158177
Westlund, Per Olor	Westlund, Per Olor	http://datos.bne.es/resource/XX1494590
Whalley, Susie	Whalley, Susie	http://datos.bne.es/resource/XX1791629
Wilde, Santiago S.	Wilde, Santiago S.	http://datos.bne.es/resource/XX1383144
Werle, Rainer	Werle, Rainer	http://datos.bne.es/resource/XX1506743
Waldmann, Helmut	Waldmann, Helmut	http://datos.bne.es/resource/XX1485601
Wagner, Robert	Wagner, Robert	http://datos.bne.es/resource/XX894455	http://viaf.org/viaf/112339102	http://d-nb.info/gnd/143307800	http://viaf.org/viaf/87786920
Wish, Harvey	Wish, Harvey	http://datos.bne.es/resource/XX1161156
Wijasuriya, Dek	Wijasuriya, Dek	http://datos.bne.es/resource/XX1495138
Williams, Ann	Williams, Ann	http://datos.bne.es/resource/XX1702727
Wigram, Edgar T. A.	Wigram, Edgar T. A.	http://datos.bne.es/resource/XX1495137
Weston, Cyril	Weston, Cyril	http://datos.bne.es/resource/XX1494599
Weston, Bertine E.	Weston, Bertine E.	http://datos.bne.es/resource/XX1494596
Wigny, Pierre	Wigny, Pierre	http://datos.bne.es/resource/XX1495136
Walton, Stuart	Walton, Stuart	http://datos.bne.es/resource/XX1290703
Walsh, Joe	Walsh, Joe	http://datos.bne.es/resource/XX1157048
