Saladivo	Saladivo	http://datos.bne.es/resource/XX1639253
Squarzafigo, Vicencio	Squarzafigo, Vicencio	http://datos.bne.es/resource/XX1128059
Sena, Fer. Bernardino de,	Sena, Fer. Bernardino de,	http://datos.bne.es/resource/XX1436868
Stammler, Rudolf	Stammler, Rudolf	http://datos.bne.es/resource/XX1104209	http://viaf.org/viaf/56673435	http://d-nb.info/gnd/118616692
Squarciafico, Gasparo	Squarciafico, Gasparo	http://datos.bne.es/resource/XX1128055
Squarcafigo, Gaspar,	Squarciafico, Gasparo	http://datos.bne.es/resource/XX1128055
Scheele, Carl-Wilhelm	Scheele, Carl Wilhelm	http://datos.bne.es/resource/XX1756341
Scheel, Heinrich Otto von	Scheel, Heinrich Otto von	http://datos.bne.es/resource/XX1756340
Scuderi, Ermanno	Scuderi, Ermanno	http://datos.bne.es/resource/XX1104200	http://viaf.org/viaf/71453185
Scuderi, E.	Scuderi, Ermanno	http://datos.bne.es/resource/XX1104200	http://viaf.org/viaf/71453185
Santisteban, Karlos	Santisteban, Karlos	http://datos.bne.es/resource/XX1107477	http://viaf.org/viaf/13984395
Santisteban Zimarro, Karlos	Santisteban, Karlos	http://datos.bne.es/resource/XX1107477	http://viaf.org/viaf/13984395
Seiler, Burkhard Wilhelm	Seiler, Burkhard Wilhelm	http://datos.bne.es/resource/XX1753704
Seiler, Burckhard Wilhelm	Seiler, Burkhard Wilhelm	http://datos.bne.es/resource/XX1753704
Stewart, Philip	Stewart, Philip	http://datos.bne.es/resource/XX920585	http://viaf.org/viaf/109506228	http://d-nb.info/gnd/140749128	http://libris.kb.se/resource/auth/347870	http://dbpedia.org/resource/Philip_Stewart
Scheifler, Johann Eberhard	Scheifler, Johann Eberhard	http://datos.bne.es/resource/XX1756349
Scheffer, Vitus	Scheffer, Vitus	http://datos.bne.es/resource/XX1756346
Simmons, Samuel Foart	Simmons, Samuel Foart	http://datos.bne.es/resource/XX1752658
Scheibler, Christoph	Scheibler, Christoph	http://datos.bne.es/resource/XX1756347
Simon, Johann Georg	Simon, Johann Georg	http://datos.bne.es/resource/XX1752659
Savart, Nicolas-Pierre-Antoine	Savart, Nicolas Pierre Antoine	http://datos.bne.es/resource/XX1755840
Smith, C. U. M.	Smith, C. U. M.	http://datos.bne.es/resource/XX914989	http://viaf.org/viaf/87834443	http://viaf.org/viaf/34530243
Smith, Christopher Upham Murray	Smith, C. U. M.	http://datos.bne.es/resource/XX914989	http://viaf.org/viaf/87834443	http://viaf.org/viaf/34530243
Simi, Venanzio	Simi, Venanzio	http://datos.bne.es/resource/XX1752656
Simius, Venantius	Simi, Venanzio	http://datos.bne.es/resource/XX1752656
Scheffer, Petrus Richardus	Scheffer, Petrus Richardus	http://datos.bne.es/resource/XX1756344
Scheffer, Henrik Teofilus	Scheffer, Henrik Teofilus	http://datos.bne.es/resource/XX1756345
Scheffer, Andreas	Scheffer, Andreas	http://datos.bne.es/resource/XX1756342
Scheffer, Arnold	Scheffer, Arnold	http://datos.bne.es/resource/XX1756343
Sarret i Pons, Lluis	Sarret i Pons, Lluis	http://datos.bne.es/resource/XX1113171
Schulz, Jo	Schulz, Jo	http://datos.bne.es/resource/XX1441015
Sorano, Castorio	Sorano, Castorio	http://datos.bne.es/resource/XX1755219
Soranus, Castorius	Sorano, Castorio	http://datos.bne.es/resource/XX1755219
Schlag, George	Schlag, George	http://datos.bne.es/resource/XX1756390
Schleder, Johann Georg	Schleder, Johann Georg	http://datos.bne.es/resource/XX1756391
Schlesier, Nicolaus Jacobus	Schlesier, Nicolaus Jacobus	http://datos.bne.es/resource/XX1756392
Sab	Sab	http://datos.bne.es/resource/XX893789
Schleusner, Johann Friedrich	Schleusner, Johann Friedrich	http://datos.bne.es/resource/XX1756393
Schlör, Johann Georg	Schlör, Johann Georg	http://datos.bne.es/resource/XX1756394
Schlözer, August Ludwig von	Schlözer, August Ludwig von	http://datos.bne.es/resource/XX1756395
Saba, Umberto	Saba, Umberto	http://datos.bne.es/resource/XX987885	http://viaf.org/viaf/22148345	http://d-nb.info/gnd/11879387X	http://libris.kb.se/resource/auth/223325	http://www.idref.fr/027541460/id	http://dbpedia.org/resource/Umberto_Saba
Poli, Umberto	Saba, Umberto	http://datos.bne.es/resource/XX987885	http://viaf.org/viaf/22148345	http://d-nb.info/gnd/11879387X	http://libris.kb.se/resource/auth/223325	http://www.idref.fr/027541460/id	http://dbpedia.org/resource/Umberto_Saba
Spector, Phil	Spector, Phil	http://datos.bne.es/resource/XX847964	http://viaf.org/viaf/69120811	http://libris.kb.se/resource/auth/310546	http://d-nb.info/gnd/134526546	http://dbpedia.org/resource/Phil_Spector
Spector, Phil Harvey	Spector, Phil	http://datos.bne.es/resource/XX847964	http://viaf.org/viaf/69120811	http://libris.kb.se/resource/auth/310546	http://d-nb.info/gnd/134526546	http://dbpedia.org/resource/Phil_Spector
Sarto, María Montserrat	Sarto, María Montserrat	http://datos.bne.es/resource/XX1134487	http://viaf.org/viaf/86846598
Sarto Canet, Montserrat	Sarto, María Montserrat	http://datos.bne.es/resource/XX1134487	http://viaf.org/viaf/86846598
Sagreras, Julio Salvador	Sagreras, Julio Salvador	http://datos.bne.es/resource/XX1531021	http://viaf.org/viaf/24866648	http://dbpedia.org/resource/Julio_Salvador_Sagreras
Sagreras, Julio	Sagreras, Julio Salvador	http://datos.bne.es/resource/XX1531021	http://viaf.org/viaf/24866648	http://dbpedia.org/resource/Julio_Salvador_Sagreras
Sagreras, Julio S.	Sagreras, Julio Salvador	http://datos.bne.es/resource/XX1531021	http://viaf.org/viaf/24866648	http://dbpedia.org/resource/Julio_Salvador_Sagreras
Serrano, Juan Luis	Serrano, Juan Luis	http://datos.bne.es/resource/XX1043391	http://viaf.org/viaf/86626850
Serrano, J. L.	Serrano, Juan Luis	http://datos.bne.es/resource/XX1043391	http://viaf.org/viaf/86626850
Serrano Pérez, J. L.	Serrano, Juan Luis	http://datos.bne.es/resource/XX1043391	http://viaf.org/viaf/86626850
Serrano Pérez, Juan Luis	Serrano, Juan Luis	http://datos.bne.es/resource/XX1043391	http://viaf.org/viaf/86626850
Schropp, Simon	Schropp, Simon	http://datos.bne.es/resource/XX1482550
Schatborn, Peter	Schatborn, Peter	http://datos.bne.es/resource/XX851145	http://viaf.org/viaf/61558370	http://d-nb.info/gnd/123433746
Scutillus, Dominicus Josephus	Scutillus, Dominicus Josephus	http://datos.bne.es/resource/XX1765205
