Prieto Arciniega, Alberto Manuel	Prieto Arciniega, Alberto	http://datos.bne.es/resource/XX1101519	http://viaf.org/viaf/65334604
Pérez Picazo, María Teresa	Pérez Picazo, María Teresa	http://datos.bne.es/resource/XX913528	http://viaf.org/viaf/17235194
Pérez Picazo, M. Teresa	Pérez Picazo, María Teresa	http://datos.bne.es/resource/XX913528	http://viaf.org/viaf/17235194
Peiró Spiteri, José V.	Peiró Spiteri, José V.	http://datos.bne.es/resource/XX1063980
Prats, Félix	Prats, Félix	http://datos.bne.es/resource/XX905347	http://viaf.org/viaf/87812026
Prats Guerrero, Félix	Prats, Félix	http://datos.bne.es/resource/XX905347	http://viaf.org/viaf/87812026
Pool, Phoebe	Pool, Phoebe	http://datos.bne.es/resource/XX1077774	http://viaf.org/viaf/7449816	http://d-nb.info/gnd/10518117X
Pross, A. Paul	Pross, A. Paul	http://datos.bne.es/resource/XX1077773
Próspero de Aquitania,	Próspero de Aquitania,	http://datos.bne.es/resource/XX1077771
Aquitania, Próspero de,	Próspero de Aquitania,	http://datos.bne.es/resource/XX1077771
Pseudo-Próspero de Aquitania,	Próspero de Aquitania,	http://datos.bne.es/resource/XX1077771
Piso, Willem	Piso, Willem	http://datos.bne.es/resource/XX866849
Pison, Gulielmus	Piso, Willem	http://datos.bne.es/resource/XX866849
Pies, Willem	Piso, Willem	http://datos.bne.es/resource/XX866849
Pisonis, Guilielmus	Piso, Willem	http://datos.bne.es/resource/XX866849
Palacios, José Antonio	Palacios, José Antonio	http://datos.bne.es/resource/XX1616900
Pacheco, Margarita	Pacheco, Margarita	http://datos.bne.es/resource/XX1057205
Pujol, Emilio	Pujol, Emilio	http://datos.bne.es/resource/XX820781	http://viaf.org/viaf/120156228	http://d-nb.info/gnd/132001446	http://dbpedia.org/resource/Emilio_Pujol
Palanca-Soler, Antonio	Palanca Soler, Antonio	http://datos.bne.es/resource/XX1721813	http://viaf.org/viaf/60623599
Palanca Soler, Antonio	Palanca Soler, Antonio	http://datos.bne.es/resource/XX1721813	http://viaf.org/viaf/60623599
Porter, Bernard	Porter, Bernard	http://datos.bne.es/resource/XX1094889	http://viaf.org/viaf/80775585	http://d-nb.info/gnd/136431100
Pica	Pica	http://datos.bne.es/resource/XX844374
Pérez Juste, Ramón	Pérez Juste, Ramón	http://datos.bne.es/resource/XX1015723	http://viaf.org/viaf/9680312
Pérez Juste, R.	Pérez Juste, Ramón	http://datos.bne.es/resource/XX1015723	http://viaf.org/viaf/9680312
Pérez Yuste, Ramón	Pérez Juste, Ramón	http://datos.bne.es/resource/XX1015723	http://viaf.org/viaf/9680312
Plaidy, Louis	Plaidy, Louis	http://datos.bne.es/resource/XX1631130
Plyshevskiï, Boris	Plyshevskiï, Boris	http://datos.bne.es/resource/XX1158197	http://viaf.org/viaf/86905593
Plyshevsky, Boris	Plyshevskiï, Boris	http://datos.bne.es/resource/XX1158197	http://viaf.org/viaf/86905593
Phillips, Allen W.	Phillips, Allen W.	http://datos.bne.es/resource/XX913513	http://viaf.org/viaf/72761109	http://d-nb.info/gnd/13808534X
Phillips, Allen Whitwarsh	Phillips, Allen W.	http://datos.bne.es/resource/XX913513	http://viaf.org/viaf/72761109	http://d-nb.info/gnd/13808534X
Planella	Planella	http://datos.bne.es/resource/XX1519837
Pujadas, J.	Pujadas, J.	http://datos.bne.es/resource/XX1728818
Pío	Pío	http://datos.bne.es/resource/XX4579233	http://viaf.org/viaf/89607114	http://www.idref.fr/027075516/id	http://libris.kb.se/resource/auth/275439	http://d-nb.info/gnd/118792423
Pius	Pío	http://datos.bne.es/resource/XX4579233	http://viaf.org/viaf/89607114	http://www.idref.fr/027075516/id	http://libris.kb.se/resource/auth/275439	http://d-nb.info/gnd/118792423
Ghislieri, Michele	Pío	http://datos.bne.es/resource/XX4579233	http://viaf.org/viaf/89607114	http://www.idref.fr/027075516/id	http://libris.kb.se/resource/auth/275439	http://d-nb.info/gnd/118792423
Pottier Navarro, Huguette	Pottier Navarro, Huguette	http://datos.bne.es/resource/XX1075654
Pérez Fernández, Miguel	Pérez Fernández, Miguel	http://datos.bne.es/resource/XX914957	http://viaf.org/viaf/100953885	http://d-nb.info/gnd/115320261
Pérez Fernández, M.	Pérez Fernández, Miguel	http://datos.bne.es/resource/XX914957	http://viaf.org/viaf/100953885	http://d-nb.info/gnd/115320261
Pottier, Jacques	Pottier, Jacques	http://datos.bne.es/resource/XX1075653
Parrilla, J. Manuel	Parrilla, J. Manuel	http://datos.bne.es/resource/XX1060231	http://viaf.org/viaf/304422
Parrilla, José Manuel	Parrilla, J. Manuel	http://datos.bne.es/resource/XX1060231	http://viaf.org/viaf/304422
Parrilla Gómez, José Manuel	Parrilla, J. Manuel	http://datos.bne.es/resource/XX1060231	http://viaf.org/viaf/304422
Pajón Mecloy, Enrique	Pajón Mecloy, Enrique	http://datos.bne.es/resource/XX934301	http://viaf.org/viaf/61570785
Pajón, Enrique	Pajón Mecloy, Enrique	http://datos.bne.es/resource/XX934301	http://viaf.org/viaf/61570785
Puchol, Luis	Puchol, Luis	http://datos.bne.es/resource/XX978255	http://viaf.org/viaf/87989402
Puchol Moreno, Luis	Puchol, Luis	http://datos.bne.es/resource/XX978255	http://viaf.org/viaf/87989402
Proschwitz, Gunnar von	Proschwitz, Gunnar von	http://datos.bne.es/resource/XX1077747
Pes, Carlo	Pes, Carlo	http://datos.bne.es/resource/XX1068412	http://viaf.org/viaf/437717	http://d-nb.info/gnd/104013567
